counterparty_id,amendment_count_24m,obligation_count,schedule_count,contract_start_date,contract_end_date
VEN-03045,2,20,4,31/10/2025,01/08/2026
VEN-03046,6,27,3,02/03/2023,01/06/2027
VEN-03047,2,40,4,31/08/2021,31/10/2026
VEN-03048,2,33,4,02/05/2019,01/08/2029
VEN-03049,6,29,1,01/01/2016,31/10/2026
VEN-03050,1,27,6,30/09/2020,31/12/2026
VEN-03051,1,33,4,31/10/2017,02/03/2030
VEN-03052,0,26,6,01/08/2021,02/07/2026
VEN-03053,3,29,5,31/01/2016,02/05/2027
VEN-03054,6,29,5,31/01/2024,02/04/2027
VEN-03055,3,34,7,01/12/2021,01/12/2027
VEN-03056,1,18,2,01/08/2023,31/01/2027
VEN-03057,1,30,2,02/04/2023,31/08/2028
VEN-03058,2,26,2,01/10/2017,31/12/2029
VEN-03059,1,26,7,31/10/2018,31/12/2027
VEN-03060,1,23,4,02/04/2019,31/12/2030
VEN-03061,3,21,4,30/01/2025,31/12/2028
VEN-03062,6,26,5,31/08/2016,31/12/2026
VEN-03063,1,29,4,01/07/2016,31/10/2026
VEN-03064,3,25,2,02/03/2019,01/08/2025
VEN-03065,1,29,8,01/12/2021,01/05/2025
VEN-03066,2,22,5,01/05/2025,01/06/2029
VEN-03067,5,23,3,01/07/2021,31/08/2029
VEN-03068,4,39,4,31/10/2024,31/01/2028
VEN-03069,2,34,3,01/06/2019,02/03/2026
VEN-03070,2,28,3,01/10/2018,01/10/2027
VEN-03071,2,36,1,01/04/2025,01/07/2028
VEN-03072,0,20,1,01/06/2023,02/05/2027
VEN-03073,3,19,4,02/07/2019,01/03/2028
VEN-03074,1,35,5,02/07/2023,31/12/2027
VEN-03075,1,29,6,01/06/2017,31/12/2025
VEN-03076,2,25,3,01/12/2021,30/01/2026
VEN-03077,1,41,3,02/04/2019,01/08/2025
VEN-03078,1,27,3,02/07/2018,31/10/2028
VEN-03079,4,25,7,01/12/2019,02/05/2030
VEN-03080,3,32,2,01/08/2019,31/08/2030
VEN-03081,0,32,4,01/04/2020,31/12/2028
VEN-03082,1,23,7,01/01/2024,01/08/2030
VEN-03083,2,27,5,31/12/2022,01/06/2027
VEN-03084,0,26,3,31/12/2016,01/07/2029
VEN-03085,5,23,6,01/06/2022,01/04/2028
VEN-03086,1,22,6,01/04/2016,02/07/2027
VEN-03087,1,35,6,01/03/2020,01/04/2029
VEN-03088,4,30,5,31/12/2017,01/08/2030
VEN-03089,1,36,4,01/09/2023,31/12/2027
VEN-03090,0,29,5,01/01/2024,30/01/2029
VEN-03091,2,25,7,02/03/2022,01/08/2026
VEN-03092,2,18,1,31/12/2017,01/03/2028
VEN-03093,3,29,4,31/01/2019,30/01/2029
VEN-03094,4,25,3,30/09/2020,01/12/2026
VEN-03095,2,22,3,01/03/2024,31/10/2029
VEN-03096,4,28,3,31/08/2025,31/08/2029
VEN-03097,3,29,3,31/08/2024,02/03/2030
VEN-03098,3,25,4,02/04/2019,01/12/2029
VEN-03099,2,30,1,01/06/2016,31/10/2028
VEN-03100,0,18,2,01/03/2016,01/07/2028
VEN-03101,2,27,3,02/05/2018,01/10/2030
VEN-03102,1,28,4,31/08/2021,01/12/2026
VEN-03103,1,35,5,01/10/2018,01/08/2025
VEN-03104,2,22,1,01/05/2025,02/07/2027
VEN-03105,3,24,4,01/06/2022,01/10/2027
VEN-03106,2,24,4,01/09/2023,30/11/2028
VEN-03107,3,30,7,01/04/2016,30/01/2026
VEN-03108,1,16,2,01/05/2020,01/08/2026
VEN-03109,1,28,4,01/08/2016,01/08/2030
VEN-03110,1,19,3,30/01/2018,31/12/2027
VEN-03111,3,26,7,01/09/2018,01/12/2027
VEN-03112,1,21,3,31/01/2024,01/07/2025
VEN-03113,0,28,5,02/03/2025,01/07/2025
VEN-03114,1,30,5,01/10/2023,01/12/2029
VEN-03115,3,26,6,31/08/2017,30/11/2028
VEN-03116,2,21,5,30/09/2016,02/07/2027
VEN-03117,0,30,8,31/12/2018,01/08/2027
VEN-03118,1,29,5,02/03/2017,01/11/2027
VEN-03119,1,33,5,01/04/2025,01/12/2029
VEN-03120,2,27,2,31/10/2016,01/06/2030
VEN-03121,3,23,2,30/11/2024,01/10/2027
VEN-03122,1,17,4,01/03/2024,01/08/2027
VEN-03123,0,31,3,31/08/2017,01/09/2027
VEN-03124,1,22,2,31/08/2016,31/12/2027
VEN-03125,3,24,6,01/06/2024,31/12/2026
VEN-03126,2,27,3,01/08/2022,31/12/2026
VEN-03127,2,37,3,31/08/2017,01/12/2027
VEN-03128,1,25,5,30/09/2020,01/12/2029
VEN-03129,1,19,5,01/12/2021,01/12/2026
VEN-03130,1,27,8,01/06/2021,01/11/2027
VEN-03131,1,20,2,31/12/2022,01/10/2026
VEN-03132,2,31,5,01/03/2016,31/01/2028
VEN-03133,2,30,3,31/08/2020,01/12/2025
VEN-03134,2,29,2,02/05/2023,31/01/2028
VEN-03135,2,31,4,31/12/2016,02/05/2029
VEN-03136,2,28,4,01/06/2016,02/03/2029
VEN-03137,2,25,8,01/05/2025,30/11/2028
VEN-03138,4,25,3,01/05/2016,01/06/2028
VEN-03139,0,31,6,01/04/2016,30/09/2028
VEN-03140,2,28,4,30/09/2016,01/10/2027
VEN-03141,2,20,4,01/07/2024,31/08/2030
VEN-03142,1,29,4,01/06/2022,30/01/2029
VEN-03143,1,39,2,01/04/2017,31/12/2026
VEN-03144,1,28,4,02/03/2022,30/11/2028
VEN-03145,0,25,6,01/08/2021,02/03/2027
VEN-03146,2,30,7,01/12/2023,01/06/2029
VEN-03147,2,33,5,01/10/2021,02/05/2027
VEN-03148,1,29,5,02/03/2021,31/12/2027
VEN-03149,1,27,5,01/12/2021,01/08/2028
VEN-03150,1,30,6,02/07/2023,01/12/2030
VEN-03151,4,35,4,30/01/2025,01/06/2028
VEN-03152,1,30,3,01/09/2019,01/08/2028
VEN-03153,2,28,4,01/05/2025,01/08/2030
VEN-03154,3,30,5,01/04/2017,01/12/2029
VEN-03155,3,26,4,01/04/2025,01/07/2025
VEN-03156,2,31,3,01/07/2016,31/12/2027
VEN-03157,1,25,2,01/06/2020,02/05/2029
VEN-03158,4,33,3,01/08/2021,02/04/2027
VEN-03159,1,26,6,01/07/2017,01/09/2026
VEN-03160,3,27,4,31/08/2021,01/05/2028
VEN-03161,3,34,3,01/08/2024,01/04/2026
VEN-03162,0,30,6,31/10/2020,01/08/2028
VEN-03163,2,34,6,30/01/2021,02/03/2029
VEN-03164,0,24,1,31/10/2016,31/01/2027
VEN-03165,1,21,7,30/09/2020,31/12/2028
VEN-03166,1,29,6,02/03/2025,31/08/2029
VEN-03167,0,25,6,01/08/2022,01/12/2026
VEN-03168,1,19,5,01/12/2022,01/10/2027
VEN-03169,2,28,5,01/10/2023,31/08/2028
VEN-03170,1,30,5,01/01/2024,30/01/2029
VEN-03171,2,27,2,02/03/2025,31/10/2028
VEN-03172,3,32,6,02/03/2018,01/12/2026
VEN-03173,1,25,3,31/12/2021,30/01/2026
VEN-03174,4,18,7,02/03/2022,31/01/2028
VEN-03175,5,30,4,01/08/2021,31/12/2026
VEN-03176,0,23,4,01/05/2016,02/05/2027
VEN-03177,1,20,6,01/12/2018,01/12/2029
VEN-03178,2,19,3,01/03/2016,01/09/2027
VEN-03179,1,24,9,31/12/2019,02/07/2030
VEN-03180,6,20,3,02/03/2017,02/03/2029
VEN-03181,3,32,6,31/08/2016,01/04/2026
VEN-03182,2,20,4,31/10/2020,02/03/2026
VEN-03183,3,31,1,31/12/2020,30/01/2029
VEN-03184,2,23,3,31/08/2016,01/09/2026
VEN-03185,1,26,7,01/10/2018,31/08/2030
VEN-03186,0,23,3,02/03/2022,02/05/2027
VEN-03187,0,22,6,01/10/2022,01/07/2025
VEN-03188,4,26,5,31/12/2021,31/10/2026
VEN-03189,3,22,7,01/06/2023,02/03/2030
VEN-03190,1,19,3,01/04/2021,02/05/2026
VEN-03191,0,32,4,02/04/2019,01/12/2027
VEN-03192,2,29,2,31/12/2018,31/12/2029
VEN-03193,1,28,7,01/07/2025,01/04/2030
VEN-03194,2,23,5,01/05/2025,01/04/2026
VEN-03195,3,28,5,01/09/2019,31/10/2029
VEN-03196,2,26,1,01/08/2020,31/12/2028
VEN-03197,2,35,8,01/06/2025,01/06/2026
VEN-03198,2,23,4,01/05/2016,01/12/2027
VEN-03199,1,25,3,01/03/2016,31/12/2025
VEN-03200,1,26,5,01/04/2025,01/04/2026
VEN-03201,3,29,3,01/12/2025,01/06/2030
VEN-03202,3,18,5,30/01/2025,31/12/2026
VEN-03203,4,18,4,01/06/2019,02/05/2027
VEN-03204,3,17,5,01/07/2016,01/12/2025
VEN-03205,0,22,3,01/12/2021,02/05/2027
VEN-03206,0,32,4,31/08/2017,31/10/2025
VEN-03207,0,26,3,01/11/2023,31/10/2029
VEN-03208,0,23,5,01/12/2025,02/05/2027
VEN-03209,1,30,2,02/03/2021,01/12/2030
VEN-03210,0,24,4,01/06/2021,31/08/2029
VEN-03211,2,35,3,01/01/2016,30/01/2030
VEN-03212,2,18,2,31/10/2022,01/08/2027
VEN-03213,1,23,6,31/08/2021,01/10/2030
VEN-03214,2,12,4,01/04/2024,01/08/2028
VEN-03215,0,34,5,01/12/2021,30/01/2026
VEN-03216,3,24,1,01/06/2025,31/12/2025
VEN-03217,3,31,3,02/07/2022,01/08/2030
VEN-03218,2,28,2,02/07/2023,02/05/2030
VEN-03219,3,28,4,02/03/2022,31/10/2028
VEN-03220,5,31,3,01/06/2019,02/03/2027
VEN-03221,2,29,6,30/01/2018,02/03/2029
VEN-03222,1,35,6,01/12/2022,01/06/2026
VEN-03223,0,29,6,01/04/2017,01/04/2030
VEN-03224,3,28,9,01/12/2022,02/05/2027
VEN-03225,2,27,3,02/03/2025,01/08/2027
VEN-03226,1,29,7,02/05/2023,31/10/2030
VEN-03227,5,34,4,01/08/2023,01/04/2030
VEN-03228,2,30,2,31/12/2024,30/11/2028
VEN-03229,1,21,2,02/05/2019,31/10/2025
VEN-03230,3,28,6,31/12/2019,31/12/2025
VEN-03231,3,26,9,01/12/2022,01/05/2028
VEN-03232,2,30,4,01/09/2018,01/04/2026
VEN-03233,4,27,4,01/10/2023,01/10/2026
VEN-03234,0,16,3,01/03/2016,31/08/2029
VEN-03235,1,20,3,02/07/2022,31/01/2027
VEN-03236,2,28,4,01/09/2023,02/03/2030
VEN-03237,2,21,6,02/07/2018,02/05/2029
VEN-03238,2,27,1,01/05/2024,01/10/2025
VEN-03239,1,24,1,01/05/2016,01/07/2025
VEN-03240,1,33,7,01/12/2018,31/12/2026
VEN-03241,2,30,2,01/12/2023,31/08/2025
VEN-03242,0,24,2,01/10/2022,01/08/2025
VEN-03243,3,23,5,01/04/2016,01/03/2028
VEN-03244,3,25,3,31/10/2020,31/12/2025
VEN-03245,1,33,3,01/07/2020,31/12/2030
VEN-03246,2,26,3,31/10/2018,30/01/2026
VEN-03247,1,16,5,01/06/2023,02/07/2030
VEN-03248,3,22,2,01/10/2021,01/11/2027
VEN-03249,4,29,2,01/10/2021,01/07/2028
VEN-03250,2,28,4,01/04/2022,01/05/2025
VEN-03251,1,24,7,31/10/2022,01/12/2029
VEN-03252,0,28,5,01/08/2021,01/06/2029
VEN-03253,3,25,4,30/01/2018,01/04/2028
VEN-03254,3,25,5,01/06/2021,01/08/2027
VEN-03255,1,19,2,30/01/2025,01/05/2028
VEN-03256,1,30,3,01/12/2025,01/08/2027
VEN-03257,0,32,5,01/10/2025,01/04/2030
VEN-03258,4,22,3,31/01/2024,31/10/2030
VEN-03259,0,26,8,02/05/2018,01/12/2027
VEN-03260,1,29,2,01/11/2019,02/03/2027
VEN-03261,3,32,5,02/07/2022,31/08/2029
VEN-03262,4,29,3,01/10/2025,01/07/2025
VEN-03263,1,27,3,31/08/2022,01/06/2028
VEN-03264,1,37,4,02/03/2023,01/08/2027
VEN-03265,1,34,3,31/12/2020,01/08/2028
VEN-03266,1,25,4,01/08/2021,31/12/2027
VEN-03267,2,23,3,01/04/2024,01/08/2029
VEN-03268,0,23,6,01/07/2021,31/12/2027
VEN-03269,2,28,3,30/09/2024,01/08/2026
VEN-03270,1,30,7,01/07/2025,01/12/2027
VEN-03271,1,23,7,30/09/2016,01/12/2029
VEN-03272,1,27,8,02/03/2017,02/04/2027
VEN-03273,6,15,4,01/01/2016,01/11/2027
VEN-03274,4,22,3,30/01/2025,01/06/2028
VEN-03275,2,29,5,02/03/2019,01/05/2028
VEN-03276,2,27,2,02/03/2017,02/05/2030
VEN-03277,3,29,6,01/12/2021,01/12/2030
VEN-03278,1,26,2,31/01/2016,02/05/2027
VEN-03279,4,30,4,01/05/2016,30/01/2029
VEN-03280,1,14,4,01/03/2024,01/05/2028
VEN-03281,4,20,5,01/05/2017,01/04/2029
VEN-03282,6,26,2,01/04/2025,02/03/2030
VEN-03283,3,29,6,01/06/2024,02/03/2030
VEN-03284,0,28,6,30/09/2024,01/08/2027
VEN-03285,1,31,4,01/03/2016,31/10/2030
VEN-03286,3,32,8,01/06/2017,30/01/2026
VEN-03287,1,22,1,02/03/2023,02/05/2029
VEN-03288,1,27,5,01/04/2016,01/10/2027
VEN-03289,3,28,3,31/08/2024,01/11/2027
VEN-03290,2,28,4,31/01/2020,01/03/2028
VEN-03291,2,26,1,01/05/2017,02/03/2029
VEN-03292,0,30,3,01/07/2016,01/04/2030
VEN-03293,0,23,4,01/10/2023,01/12/2026
VEN-03294,3,29,2,01/04/2018,02/03/2030
VEN-03295,2,27,6,31/01/2019,01/04/2030
VEN-03296,0,35,4,01/04/2020,01/10/2029
VEN-03297,1,25,6,01/12/2017,02/05/2029
VEN-03298,3,29,5,31/10/2016,02/07/2027
VEN-03299,3,30,3,01/07/2024,01/10/2026
VEN-03300,0,25,3,01/04/2021,01/12/2026
VEN-03301,0,24,5,01/11/2023,01/08/2027
VEN-03302,2,24,5,31/10/2021,01/11/2027
VEN-03303,1,21,3,02/03/2022,02/07/2026
VEN-03304,0,23,5,01/10/2018,02/03/2027
VEN-03305,3,30,3,01/11/2019,01/09/2026
VEN-03306,0,28,4,02/07/2018,01/12/2030
VEN-03307,4,37,5,01/12/2018,01/04/2028
VEN-03308,2,20,3,01/06/2022,01/10/2025
VEN-03309,6,34,4,02/07/2019,31/01/2028
VEN-03310,1,34,6,02/03/2021,01/03/2028
VEN-03311,0,24,2,01/08/2020,01/11/2027
VEN-03312,2,36,6,01/11/2023,02/07/2027
VEN-03313,1,31,6,02/03/2023,01/05/2028
VEN-03314,3,25,3,30/09/2024,01/10/2029
VEN-03315,2,35,2,01/05/2024,01/08/2029
VEN-03316,0,24,5,01/06/2022,30/09/2028
VEN-03317,1,26,3,31/01/2024,01/07/2029
VEN-03318,1,27,3,31/12/2020,31/08/2025
VEN-03319,2,32,5,01/10/2018,01/08/2025
VEN-03320,3,33,4,01/06/2024,02/03/2029
VEN-03321,0,26,1,01/11/2023,01/08/2027
VEN-03322,5,30,3,01/05/2024,31/01/2028
VEN-03323,2,26,7,31/10/2017,31/12/2029
VEN-03324,0,32,4,30/09/2024,31/10/2028
VEN-03325,2,27,2,30/09/2016,01/08/2028
VEN-03326,1,18,3,02/03/2017,31/10/2025
VEN-03327,1,38,6,30/01/2022,31/10/2030
VEN-03328,2,32,1,31/12/2018,01/04/2028
VEN-03329,2,20,4,01/03/2024,01/06/2027
VEN-03330,2,12,2,01/07/2024,01/05/2028
VEN-03331,0,36,1,02/05/2019,31/10/2030
VEN-03332,1,24,6,02/05/2019,02/03/2026
VEN-03333,1,26,4,01/12/2022,31/12/2025
VEN-03334,0,29,6,30/01/2021,31/10/2028
VEN-03335,1,22,4,31/08/2020,31/12/2029
VEN-03336,1,30,4,01/05/2020,02/07/2030
VEN-03337,2,22,4,31/01/2023,02/03/2030
VEN-03338,3,25,4,31/08/2017,01/06/2025
VEN-03339,0,20,7,01/12/2019,01/08/2028
VEN-03340,1,25,1,02/03/2021,01/10/2026
VEN-03341,3,28,2,30/09/2020,30/01/2026
VEN-03342,0,26,3,31/01/2023,02/03/2027
VEN-03343,0,20,4,02/07/2022,01/10/2030
VEN-03344,1,28,2,02/03/2018,01/06/2028
VEN-03345,1,30,6,31/08/2024,01/06/2026
VEN-03346,2,32,4,01/05/2024,01/08/2029
VEN-03347,0,37,1,01/04/2024,31/12/2030
VEN-03348,2,27,3,30/09/2016,30/01/2029
VEN-03349,0,33,4,31/10/2017,01/10/2027
VEN-03350,1,24,3,01/08/2016,01/12/2027
VEN-03351,1,22,4,31/10/2022,02/03/2027
VEN-03352,2,32,3,02/07/2022,31/10/2030
VEN-03353,2,27,4,02/03/2023,31/10/2026
VEN-03354,1,25,3,01/04/2018,02/04/2027
VEN-03355,2,33,3,01/06/2018,31/10/2025
VEN-03356,2,27,2,30/09/2016,31/10/2029
VEN-03357,3,24,3,31/01/2023,01/09/2027
VEN-03358,0,37,4,30/09/2016,30/01/2030
VEN-03359,3,25,6,01/06/2016,02/03/2026
VEN-03360,3,20,4,31/10/2024,31/10/2025
VEN-03361,3,24,6,02/07/2022,01/10/2027
VEN-03362,0,25,1,01/04/2024,01/08/2025
VEN-03363,4,24,5,01/03/2016,02/03/2029
VEN-03364,2,32,6,30/01/2021,31/12/2030
VEN-03365,2,22,2,31/10/2025,01/10/2030
VEN-03366,0,18,4,01/06/2020,02/05/2027
VEN-03367,1,18,8,01/03/2024,01/09/2026
VEN-03368,3,24,3,02/07/2022,02/03/2029
VEN-03369,1,25,8,01/03/2020,30/01/2026
VEN-03370,3,28,4,02/03/2025,01/07/2025
VEN-03371,2,27,6,31/10/2016,31/12/2027
VEN-03372,1,25,2,31/08/2021,31/08/2029
VEN-03373,2,28,2,02/07/2019,02/03/2030
VEN-03374,1,32,4,02/03/2023,02/05/2027
VEN-03375,1,31,2,01/04/2018,01/10/2025
VEN-03376,0,25,8,01/07/2021,31/08/2028
VEN-03377,2,13,5,31/10/2020,31/10/2029
VEN-03378,0,24,2,02/04/2023,01/08/2025
VEN-03379,0,22,5,31/01/2024,01/10/2027
VEN-03380,1,26,5,01/08/2021,01/12/2025
VEN-03381,3,27,4,01/10/2022,31/01/2028
VEN-03382,1,29,6,31/01/2020,31/12/2029
VEN-03383,2,31,5,31/01/2020,01/07/2028
VEN-03384,2,20,3,02/05/2022,01/07/2028
VEN-03385,2,27,6,01/08/2024,01/04/2026
VEN-03386,3,29,4,01/11/2023,01/10/2029
VEN-03387,2,25,1,02/04/2023,01/12/2029
VEN-03388,1,23,4,31/12/2021,01/04/2026
VEN-03389,2,29,6,01/06/2018,01/06/2029
VEN-03390,2,26,4,02/05/2023,02/03/2027
VEN-03391,2,27,2,01/08/2018,01/12/2030
VEN-03392,3,32,5,01/05/2025,02/03/2030
VEN-03393,1,23,5,01/06/2019,31/10/2029
VEN-03394,1,24,3,01/08/2019,31/08/2028
VEN-03395,1,24,6,31/12/2017,02/07/2027
VEN-03396,2,26,3,01/08/2019,02/03/2029
VEN-03397,0,31,2,31/10/2022,30/09/2028
VEN-03398,2,32,6,01/10/2022,02/07/2026
VEN-03399,0,28,2,31/10/2017,01/06/2028
VEN-03400,3,27,7,01/05/2016,01/07/2028
VEN-03401,6,27,3,31/10/2020,01/08/2030
VEN-03402,2,31,1,30/01/2018,01/07/2029
VEN-03403,0,40,7,31/01/2016,02/03/2030
VEN-03404,0,33,3,30/11/2016,01/04/2026
VEN-03405,0,19,5,01/08/2025,30/11/2028
VEN-03406,2,22,2,01/04/2021,31/12/2026
VEN-03407,5,28,5,01/12/2019,01/09/2026
VEN-03408,2,33,6,30/09/2020,01/05/2025
VEN-03409,1,24,4,31/01/2020,01/07/2028
VEN-03410,1,38,4,31/01/2019,31/10/2030
VEN-03411,3,33,4,01/09/2023,30/11/2028
VEN-03412,3,26,3,31/01/2020,01/06/2030
VEN-03413,2,34,6,02/04/2019,02/03/2029
VEN-03414,1,29,4,02/04/2019,31/10/2025
VEN-03415,3,26,4,31/01/2020,01/07/2029
VEN-03416,0,19,3,31/08/2021,30/01/2030
VEN-03417,1,27,5,01/06/2022,01/12/2029
VEN-03418,0,29,4,31/08/2024,01/06/2028
VEN-03419,0,27,3,02/05/2018,01/05/2028
VEN-03420,0,20,5,31/10/2017,31/10/2030
VEN-03421,0,25,6,31/01/2016,31/12/2030
VEN-03422,2,29,2,30/01/2022,01/04/2028
VEN-03423,2,22,6,01/11/2023,31/08/2029
VEN-03424,2,26,3,01/11/2019,02/07/2026
VEN-03425,2,24,5,01/12/2019,30/01/2029
VEN-03426,5,22,3,01/04/2022,01/04/2030
VEN-03427,0,27,4,02/07/2022,02/07/2030
VEN-03428,0,27,3,02/03/2021,31/08/2030
VEN-03429,3,28,3,01/10/2021,01/04/2026
VEN-03430,1,26,5,01/08/2019,01/05/2028
VEN-03431,2,30,4,01/10/2018,01/07/2028
VEN-03432,3,24,2,01/03/2020,01/09/2027
VEN-03433,0,21,3,31/01/2019,01/05/2025
VEN-03434,0,27,5,01/08/2024,01/10/2029
VEN-03435,2,25,3,31/10/2022,31/08/2029
VEN-03436,2,26,1,01/08/2023,01/10/2025
VEN-03437,0,26,1,31/12/2017,01/06/2027
VEN-03438,0,27,5,01/04/2024,02/03/2030
VEN-03439,2,24,3,01/04/2017,01/12/2026
VEN-03440,0,28,8,01/03/2020,01/04/2030
VEN-03441,2,22,6,01/04/2024,01/07/2025
VEN-03442,1,13,6,31/12/2021,31/12/2026
VEN-03443,2,21,5,01/06/2025,02/05/2030
VEN-03444,4,25,6,02/07/2023,01/05/2025
VEN-03445,4,25,5,01/12/2019,01/06/2028
VEN-03446,0,27,5,01/07/2025,01/05/2025
VEN-03447,1,31,3,30/09/2020,01/04/2026
VEN-03448,0,26,4,01/04/2018,01/12/2030
VEN-03449,5,26,5,02/07/2023,31/12/2027
VEN-03450,0,29,8,01/06/2025,01/10/2029
VEN-03451,1,18,4,01/10/2019,02/05/2030
VEN-03452,3,37,5,02/03/2022,02/05/2027
VEN-03453,4,27,2,31/10/2021,02/03/2029
VEN-03454,2,29,4,01/06/2021,01/06/2030
VEN-03455,1,12,7,31/01/2020,01/10/2027
VEN-03456,2,21,3,01/06/2021,01/06/2030
VEN-03457,0,29,7,01/12/2022,01/10/2025
VEN-03458,0,33,8,01/08/2024,02/07/2030
VEN-03459,0,30,5,31/01/2016,01/08/2027
VEN-03460,0,23,4,31/10/2018,01/03/2028
VEN-03461,0,21,3,02/05/2019,02/07/2026
VEN-03462,2,27,1,01/09/2023,31/12/2029
VEN-03463,0,28,6,01/10/2025,31/10/2026
VEN-03464,1,23,3,01/09/2019,01/07/2025
VEN-03465,1,28,5,30/11/2016,01/12/2025
VEN-03466,0,31,2,02/03/2022,01/04/2026
VEN-03467,1,31,5,30/09/2024,31/10/2028
VEN-03468,2,30,2,30/09/2020,30/11/2028
VEN-03469,2,23,4,31/01/2016,02/05/2026
VEN-03470,4,21,2,01/06/2021,01/12/2025
VEN-03471,1,23,3,01/08/2022,01/08/2026
VEN-03472,2,25,4,01/06/2016,01/07/2025
VEN-03473,2,34,3,01/08/2023,02/03/2027
VEN-03474,2,31,7,02/07/2022,01/12/2025
VEN-03475,0,32,6,02/07/2023,02/07/2026
VEN-03476,1,24,5,01/06/2024,01/12/2027
VEN-03477,0,27,5,30/01/2017,31/12/2026
VEN-03478,3,34,5,02/05/2022,31/01/2028
VEN-03479,3,30,2,31/12/2017,01/08/2026
VEN-03480,2,24,2,31/12/2020,01/08/2030
VEN-03481,1,33,4,01/09/2018,31/08/2025
VEN-03482,2,32,5,01/05/2025,01/10/2027
VEN-03483,0,26,4,01/04/2020,02/05/2026
VEN-03484,2,29,3,30/09/2016,01/04/2028
VEN-03485,1,24,5,31/01/2016,31/12/2027
VEN-03486,3,20,5,01/01/2024,31/12/2029
VEN-03487,0,25,5,02/05/2018,01/06/2029
VEN-03488,2,25,5,31/08/2016,31/12/2029
VEN-03489,2,24,4,01/08/2018,01/10/2027
VEN-03490,1,19,3,01/12/2021,02/03/2027
VEN-03491,4,32,6,31/08/2024,31/12/2028
VEN-03492,1,24,4,01/06/2020,01/06/2029
VEN-03493,0,22,3,31/08/2025,02/05/2026
VEN-03494,3,36,5,02/03/2019,01/06/2030
VEN-03495,2,22,10,31/10/2021,31/01/2028
VEN-03496,1,22,4,01/05/2025,31/12/2029
VEN-03497,0,30,2,01/12/2018,31/08/2025
VEN-03498,2,23,2,31/10/2021,02/03/2027
VEN-03499,1,23,2,30/11/2020,01/06/2027
VEN-03500,2,24,3,02/03/2023,01/08/2029
VEN-03501,2,25,2,01/08/2021,01/09/2026
VEN-03502,1,27,6,01/04/2024,01/07/2029
VEN-03503,1,26,2,31/01/2024,30/01/2030
VEN-03504,0,30,4,02/04/2019,01/09/2026
VEN-03505,4,38,3,31/08/2017,01/12/2030
VEN-03506,1,25,8,01/05/2024,02/03/2029
VEN-03507,0,31,2,01/05/2024,01/04/2028
VEN-03508,3,31,7,01/03/2020,31/10/2025
VEN-03509,0,17,1,01/05/2020,01/04/2028
VEN-03510,2,35,3,30/01/2022,31/10/2026
VEN-03511,0,30,4,31/01/2016,01/09/2027
VEN-03512,1,23,6,01/03/2016,01/06/2025
VEN-03513,1,17,6,01/08/2019,31/10/2029
VEN-03514,2,34,4,30/11/2016,30/01/2026
VEN-03515,4,23,4,01/06/2021,01/04/2028
VEN-03516,1,29,3,01/12/2025,01/12/2025
VEN-03517,2,33,1,30/11/2024,02/03/2027
VEN-03518,4,30,3,31/10/2017,01/10/2030
VEN-03519,2,20,7,31/08/2024,02/05/2026
VEN-03520,0,30,2,01/04/2024,01/04/2026
VEN-03521,0,25,3,02/03/2019,31/08/2030
VEN-03522,1,23,4,01/04/2021,01/10/2025
VEN-03523,0,19,3,01/08/2023,31/10/2030
VEN-03524,4,21,5,31/10/2017,01/08/2029
VEN-03525,3,23,4,01/10/2018,02/07/2027
VEN-03526,2,27,4,31/01/2023,31/12/2028
VEN-03527,3,33,6,01/12/2023,31/08/2028
VEN-03528,5,16,7,01/08/2018,30/11/2028
VEN-03529,0,27,6,01/08/2023,01/06/2026
VEN-03530,3,23,1,01/08/2023,01/06/2030
VEN-03531,4,31,3,02/03/2017,31/12/2027
VEN-03532,3,29,2,01/04/2017,30/01/2029
VEN-03533,2,28,2,01/03/2016,01/06/2029
VEN-03534,1,35,4,01/08/2021,02/03/2029
VEN-03535,3,24,4,01/09/2018,31/01/2028
VEN-03536,5,20,4,01/01/2024,01/12/2027
VEN-03537,2,22,5,31/01/2016,01/08/2028
VEN-03538,0,28,4,01/06/2025,01/08/2028
VEN-03539,3,36,3,01/06/2017,31/12/2029
VEN-03540,1,32,9,01/12/2019,31/08/2029
VEN-03541,2,40,3,01/08/2016,30/01/2029
VEN-03542,0,28,6,02/03/2019,02/05/2027
VEN-03543,0,32,2,01/01/2024,01/03/2028
VEN-03544,2,27,3,02/03/2019,01/07/2025
VEN-03545,1,23,2,02/07/2018,31/10/2026
VEN-03546,3,32,6,31/12/2020,01/10/2027
VEN-03547,0,28,4,31/01/2020,30/09/2028
VEN-03548,1,21,3,01/12/2021,02/07/2027
VEN-03549,1,27,5,02/04/2023,01/08/2025
VEN-03550,2,24,4,01/10/2019,02/05/2026
VEN-03551,2,23,4,30/11/2020,02/05/2026
VEN-03552,4,26,2,31/08/2025,02/05/2029
VEN-03553,1,29,2,01/06/2018,02/07/2030
VEN-03554,1,27,3,01/08/2023,01/12/2029
VEN-03555,2,22,3,01/07/2025,01/03/2028
VEN-03556,2,27,4,01/06/2023,02/03/2026
VEN-03557,4,29,4,31/12/2016,02/07/2030
VEN-03558,0,29,3,02/03/2018,31/01/2028
VEN-03559,3,22,3,01/10/2021,31/08/2029
VEN-03560,1,29,5,01/08/2021,02/03/2027
