vendor_reference,business_service_dependency_pct,viable_alternative_provider_count,single_region_delivery_pct,declared_subcontractor_count,relationship_manager_change_count_24m
VEN-02954,23.56788641803544,0,24.681348986404032,3,0
VEN-02955,47.61303971837202,0,56.59857962623879,5,0
VEN-02956,45.65882300100319,1,73.2507694310728,3,2
VEN-02957,61.56202689779288,2,74.75974823151185,3,0
VEN-02958,52.13097199089478,2,74.76043872301871,1,0
VEN-02959,6.5740834916349575,2,53.90696823233137,3,1
VEN-02960,59.47948684843032,1,47.70066322083429,2,1
VEN-02961,47.64777316203297,3,70.22089903047437,5,1
VEN-02962,54.465554146682095,2,30.03875331735866,5,2
VEN-02963,41.20722342138145,2,37.29685910424472,3,0
VEN-02964,84.39362474861507,2,74.30844648680569,3,2
VEN-02965,58.971230887741065,2,10.04549184978328,4,0
VEN-02966,30.437144049062848,3,57.877262501352455,4,0
VEN-02967,61.188255815885306,2,61.22218978652639,2,0
VEN-02968,33.901119594465904,1,30.449522000970887,4,0
VEN-02969,63.47330861822166,2,45.51275421321691,6,1
VEN-02970,11.279007977779925,4,67.30300936974577,2,0
VEN-02971,42.62254457592428,3,51.90276461374215,3,0
VEN-02972,26.981449756383984,3,27.427931061172988,2,2
VEN-02973,44.147349937708505,3,54.75074580004653,2,0
VEN-02974,38.00906155972576,1,68.80845401856686,2,0
VEN-02975,45.84002993501688,2,6.698886923505198,0,0
VEN-02976,25.385771546123497,2,64.96710442439755,8,0
VEN-02977,61.14390843091025,4,51.174518946128615,4,0
VEN-02978,32.54915050879846,3,50.49019181106402,3,1
VEN-02979,59.98589625882542,3,64.13548087819424,2,1
VEN-02980,21.37482754634813,2,52.01361523464764,2,0
VEN-02981,8.161252007427773,3,32.551050809914614,4,2
VEN-02982,19.03132692763396,0,73.21051361235072,4,1
VEN-02983,60.12500952879727,3,25.62192345378589,5,0
VEN-02984,25.20715106399873,2,43.89794882427221,1,1
VEN-02985,17.626242847658986,0,64.5237545567221,1,0
VEN-02986,33.107613509710355,0,38.9766552444465,3,1
VEN-02987,40.83506123307235,3,31.60961049338707,2,1
VEN-02988,49.50185712385019,2,43.565235835062005,2,2
VEN-02989,37.6089737380312,0,37.67857889778927,3,1
VEN-02990,59.61565967545251,7,88.83566021333674,2,0
VEN-02991,76.75073572895036,2,12.754786387774043,2,2
VEN-02992,37.24539475015276,4,56.97476403308662,4,2
VEN-02993,36.29385984985572,3,10.270359129881609,2,0
VEN-02994,14.234168329451,3,61.12262797509196,4,1
VEN-02995,32.73164615992825,3,37.28417247158174,4,1
VEN-02996,60.84133804955288,3,71.70350157277234,2,3
VEN-02997,79.0722195469653,1,80.39797833322258,3,0
VEN-02998,34.75382539104424,1,60.00994239728497,3,1
VEN-02999,86.76934504504008,2,64.21190980422499,0,1
VEN-03000,43.08221409178892,1,45.619593703835385,3,0
VEN-03001,47.80971053161653,4,19.387227825396806,3,0
VEN-03002,12.344979726521686,2,12.217928272476364,4,0
VEN-03003,18.49128892783277,3,50.52002762891291,3,1
VEN-03004,77.18737403562858,0,33.79147545641396,2,1
VEN-03005,41.70027694626046,0,45.06945282657476,2,1
VEN-03006,52.07690277780688,2,70.0152452208126,3,1
VEN-03007,55.28678542444487,0,54.862439199558025,0,0
VEN-03008,83.12618059598547,0,49.94669469546327,0,0
VEN-03009,34.791644254813235,3,49.71187456873504,6,0
VEN-03010,16.783638055165273,2,17.45755784958351,2,0
VEN-03011,80.8024281001848,5,10.372255804074552,5,0
VEN-03012,21.95527451491991,2,75.27277465363828,2,0
VEN-03013,57.58062919417221,0,41.54129746881283,0,0
VEN-03014,39.54345306207831,3,81.08456569200715,4,0
VEN-03015,23.32485835056352,3,55.631638153683696,3,1
VEN-03016,17.66749390412238,0,54.30263930681417,4,2
VEN-03017,49.775592368466704,6,70.69633647660183,2,3
VEN-03018,30.3451748980699,2,18.472592354487244,3,0
VEN-03019,41.18973103556704,3,59.0042095219282,0,0
VEN-03020,30.43442552215029,4,58.29430972379293,3,1
VEN-03021,3.449092454719891,0,12.690824283774884,1,0
VEN-03022,29.93258591918881,0,28.245588674409248,1,0
VEN-03023,25.74655934847198,0,74.73362773295679,6,0
VEN-03024,8.471670070346708,1,64.42708726292274,2,1
VEN-03025,52.435640538525405,3,53.33019235501488,6,0
VEN-03026,64.98864085410099,0,49.578300002438745,3,0
VEN-03027,28.140420750195197,1,50.44100681318546,6,0
VEN-03028,43.50314151345882,2,45.2194626727101,3,0
VEN-03029,73.21211319949596,2,55.64237471842567,2,0
VEN-03030,54.998263614679,0,50.02630965508308,4,0
VEN-03031,13.112610909114212,3,45.954448969037486,5,0
VEN-03032,5.888568299380288,1,34.870289316324424,4,0
VEN-03033,27.239073636771792,2,43.54701399956357,4,1
VEN-03034,19.971595366092554,3,27.84273234232056,1,1
VEN-03035,85.11911807246246,3,62.7765055517583,4,1
VEN-03036,61.457687261190486,1,40.54124167109089,1,2
VEN-03037,61.49808238086043,2,21.30646468288082,3,1
VEN-03038,39.039277906119466,2,30.93010208230593,2,1
VEN-03039,51.77637916699558,1,83.1991426573766,1,0
VEN-03040,65.38476589135703,4,40.14618839020288,2,0
VEN-03041,63.97188452595432,4,28.634332670207,5,0
VEN-03042,68.63128185150596,0,63.9461532212619,1,0
VEN-03043,37.90952363161886,1,29.001786091638763,4,0
VEN-03044,39.13651950016096,4,27.104004002561933,2,0
VEN-03045,56.614527061452925,1,54.84750029680249,3,0
VEN-03046,18.45899559144886,1,68.55111976149232,3,1
VEN-03047,40.58285421511216,3,87.41999888459256,3,1
VEN-03048,18.775375694478274,0,58.72888604176876,0,1
VEN-03049,79.27848399839807,3,27.60820000250325,6,1
VEN-03050,58.11565003224968,2,26.528941836393177,3,0
VEN-03051,48.65561284469279,1,74.01920875126726,6,1
VEN-03052,45.16548305207685,4,79.5980586042135,9,0
VEN-03053,40.18106012940152,4,63.63851691906466,3,0
VEN-03054,57.37284527904462,0,52.98709364512389,2,2
VEN-03055,49.39925853594557,2,43.696262806362256,2,1
VEN-03056,68.27681199635309,3,61.1736854246485,1,2
VEN-03057,59.89556122022781,2,52.25311088214665,3,0
VEN-03058,28.565008427011847,1,10.71434201109686,8,1
VEN-03059,29.68204417812637,0,24.29110252672424,1,3
VEN-03060,48.751986979305386,1,30.02817671866962,6,0
VEN-03061,54.56270045834817,0,40.27173747880738,4,1
VEN-03062,25.075135730240056,2,61.80214213857004,0,2
VEN-03063,25.450418143443905,1,56.22878682902396,3,1
VEN-03064,13.938159839728437,3,49.35850407951581,5,0
VEN-03065,72.96380092518633,1,51.76817876510405,3,2
VEN-03066,4.947564078416331,1,64.44536343871485,7,0
VEN-03067,27.704637146077932,2,9.640127595967671,3,0
VEN-03068,38.61775977564377,0,42.09326577182479,3,1
VEN-03069,23.0095621310821,0,74.48573866826221,3,1
VEN-03070,38.73296446454021,2,30.842563029893487,3,1
VEN-03071,26.12769792383057,2,27.44291839876803,10,0
VEN-03072,40.98121494876052,0,67.59716734388824,5,0
VEN-03073,2.9148782701025424,3,44.18645682592814,3,0
VEN-03074,23.7169683569696,2,63.11768553667165,2,1
VEN-03075,48.88676578771551,2,33.51949243897717,3,0
VEN-03076,55.44009352507949,2,42.62384051140137,3,0
VEN-03077,50.07784839385665,2,38.4088810246116,1,2
VEN-03078,55.41683523611024,2,50.49848675827591,4,0
VEN-03079,31.960108987470363,3,59.128877046637655,7,0
VEN-03080,39.95144483306807,1,80.10154580936383,0,1
VEN-03081,42.81593472036744,4,22.09706328625491,3,0
VEN-03082,61.34654505785186,0,53.55112149622428,6,1
VEN-03083,53.045368458476815,1,50.0994956968399,3,1
VEN-03084,58.98680707133905,1,34.00015341438946,5,1
VEN-03085,32.25251847166658,3,32.26082998192945,3,1
VEN-03086,62.65930402181179,3,71.09320071726827,2,1
VEN-03087,84.06064397638305,1,70.04125376177372,4,0
VEN-03088,64.94817661294452,0,13.659243415406616,5,2
VEN-03089,36.15628779616968,4,18.27520904146878,4,0
VEN-03090,67.80449806748287,1,51.73075770810036,1,2
VEN-03091,14.78174262654969,2,23.006918816972664,3,0
VEN-03092,9.455789244718243,3,76.61207621932711,4,1
VEN-03093,36.29304199221923,2,47.19607369857477,3,0
VEN-03094,32.69234681226686,2,15.1564617851157,2,0
VEN-03095,72.80137021377519,2,18.90983938182636,3,1
VEN-03096,24.475384480399665,1,57.1187908796477,4,2
VEN-03097,12.757061231759682,3,73.04105654204125,2,0
VEN-03098,5.264810455434868,0,12.324302386521756,6,0
VEN-03099,41.53491200235639,0,63.7882224845214,2,1
VEN-03100,21.48008593205154,2,49.9595622860679,3,0
VEN-03101,37.063597834051386,1,50.12295407366365,1,0
VEN-03102,28.000878039696325,2,48.24806529053971,2,1
VEN-03103,35.15244597886737,1,53.431717572969305,3,0
VEN-03104,11.360236322293463,3,38.83275349588596,1,3
VEN-03105,23.88123894195697,1,51.215471527203015,2,1
VEN-03106,46.02629034689071,1,59.15530626179907,2,1
VEN-03107,36.50377968264359,3,36.51422425748785,4,1
VEN-03108,38.72406009528466,2,25.672078062728023,6,0
VEN-03109,67.92349913284062,1,65.06941922413331,4,0
VEN-03110,12.887039642750512,5,32.811650662619755,2,0
VEN-03111,62.70452776553341,1,12.726936670535252,4,3
VEN-03112,15.221908705172629,4,41.728200625354326,2,0
VEN-03113,32.25783748480306,3,53.68852943991988,1,0
VEN-03114,21.33508266985587,2,58.07061284833961,3,0
VEN-03115,28.950513366092984,2,45.020660599002326,2,0
VEN-03116,71.16473962761329,1,27.984832194863657,4,0
VEN-03117,40.571842098847725,4,42.822210168628,5,2
VEN-03118,36.32245865895687,2,49.65317663787366,1,0
VEN-03119,12.594195145084564,2,63.262344458922215,3,0
VEN-03120,22.15897553182608,3,34.463400773640195,2,2
VEN-03121,5.480033555682602,2,65.84420195325514,1,1
VEN-03122,66.20914291388887,1,35.23601496620671,0,1
VEN-03123,42.08916491702226,1,2.3151073877242285,3,0
VEN-03124,60.199968298958105,2,32.211601605590154,3,2
VEN-03125,65.49346968312001,0,54.89677356410042,4,1
VEN-03126,57.364353632381295,4,21.474931175404745,1,0
VEN-03127,15.981227631466002,0,28.08143470149217,2,1
VEN-03128,37.32383324636951,2,73.49423508403893,6,2
VEN-03129,86.29231258926994,1,50.70938591879008,1,1
VEN-03130,47.838678886911815,4,12.296062103951432,3,1
VEN-03131,67.78333151114072,1,77.71221060891703,5,2
VEN-03132,47.25064298942531,1,70.69202001263224,4,2
VEN-03133,40.00599295652659,2,42.089620709911394,4,0
VEN-03134,23.9420806310488,2,44.394023989087984,4,0
VEN-03135,25.7655134949384,1,17.584506295071563,3,0
VEN-03136,31.459648325309058,0,59.20859377449943,1,3
VEN-03137,20.10632890372752,1,22.221257125771228,3,0
VEN-03138,26.189045146427723,4,21.28794046049778,2,0
VEN-03139,46.63053357384829,3,24.30061829270844,3,0
VEN-03140,19.10492616655109,3,56.07942567189671,2,1
VEN-03141,57.29608095521136,1,37.85651217544759,2,0
VEN-03142,42.313594802311854,1,22.29817605763643,2,2
VEN-03143,10.57363863563142,1,6.280785342928506,1,0
VEN-03144,9.568829332316009,3,64.6535902304781,2,2
VEN-03145,24.563353139405464,4,69.96464939223289,6,0
VEN-03146,65.42779621101519,3,54.073497000114834,4,0
VEN-03147,9.024337459573635,1,25.59355690496336,3,1
VEN-03148,18.183528094618516,4,42.97892968158682,4,0
VEN-03149,58.0490332188234,3,74.51872843378246,7,0
VEN-03150,28.066389766486903,0,16.6290966460672,3,2
VEN-03151,62.64154954433781,1,70.72869736052651,5,0
VEN-03152,52.36338121589459,0,64.90197079871412,3,2
VEN-03153,5.838231589024894,0,54.20895865237172,3,0
VEN-03154,16.950241311604103,2,65.3045570885049,4,1
VEN-03155,30.4790744514604,0,20.38677887129063,2,1
VEN-03156,68.41974061058849,2,21.25863266972141,3,0
VEN-03157,19.03600670736707,3,30.86330959285346,3,0
VEN-03158,1.5637407419967109,1,67.01467234136793,5,0
VEN-03159,5.969114820697497,3,33.915145697498424,5,2
VEN-03160,30.453716304775767,3,12.611327690286467,1,0
VEN-03161,19.73532571403681,4,47.96785247352038,1,1
VEN-03162,75.26538080507873,4,15.788222770875883,3,1
VEN-03163,48.39346081673077,0,18.48169784117944,3,0
VEN-03164,45.16732768589016,3,53.64170126256263,3,0
VEN-03165,33.718916342599535,4,28.408113295167787,4,0
VEN-03166,48.30711548112309,3,22.75993124787415,5,0
VEN-03167,78.69088172202864,3,39.66334683258063,3,0
VEN-03168,26.349699957885264,4,50.767799685134506,2,0
VEN-03169,59.05530761301057,2,32.067462330026544,4,3
VEN-03170,23.81618147074128,1,68.70233244440666,5,0
VEN-03171,28.427794863678795,3,52.90421757126113,2,1
VEN-03172,32.84173112598856,1,20.380749629472277,3,0
VEN-03173,71.87996462817374,4,29.55907182511905,3,1
VEN-03174,81.1887368294424,0,24.473865473479385,3,0
VEN-03175,43.55977646752648,4,60.47176750764578,4,1
VEN-03176,44.40536491109098,1,69.70805435930012,4,0
VEN-03177,51.1208050561389,1,53.35580976507666,1,0
VEN-03178,28.1124668903991,2,38.04528102216421,4,1
VEN-03179,7.67456784067046,2,51.8380054668318,1,1
VEN-03180,48.10226312709665,1,65.58399031973921,3,0
VEN-03181,69.576293514355,1,38.14649352611698,6,1
VEN-03182,70.35078872575977,0,42.1039540190553,2,1
VEN-03183,74.50843650605589,2,18.55087437358856,2,3
VEN-03184,9.787680080541932,4,34.26871364985239,3,1
VEN-03185,69.40387163164921,1,62.08829842235394,4,0
VEN-03186,17.84182417316651,2,72.08591544926796,5,0
VEN-03187,48.5350750080412,2,30.933000867908,2,0
VEN-03188,53.28618978294746,6,62.66914971547297,2,0
VEN-03189,83.47793142602772,4,69.58096686601073,3,0
VEN-03190,9.038865657548168,3,31.250469284371214,6,1
VEN-03191,60.82470433592675,2,56.2374189778563,2,0
VEN-03192,19.614582557480617,5,79.60822895911144,1,0
VEN-03193,66.28526041945223,4,25.24807034024376,3,1
VEN-03194,32.66292164828348,3,41.75529217947595,3,2
VEN-03195,24.709241560108115,4,45.84084379217723,4,0
VEN-03196,57.06636460353944,2,51.44839343164419,2,0
VEN-03197,17.251785441907113,3,17.220372550461647,4,0
VEN-03198,12.453936136744268,2,57.64157461752034,1,0
VEN-03199,55.93616744981284,1,53.45143930979348,3,2
VEN-03200,26.24571344820345,1,38.74084958324843,2,1
VEN-03201,87.13328916292444,1,26.34738896653376,0,0
VEN-03202,91.6576792145881,3,58.97716154976692,4,0
VEN-03203,48.20599650542824,2,42.70850112640929,1,0
VEN-03204,44.29337605325013,1,24.5568133468233,4,3
VEN-03205,69.14779079243854,0,69.53039532103003,4,1
VEN-03206,25.00603508924504,2,59.77137717990062,3,0
VEN-03207,32.40879200294632,3,31.458545391585503,3,0
VEN-03208,19.617869153958228,1,40.12243133681586,4,1
VEN-03209,32.17059790304349,1,73.5652009652863,0,1
VEN-03210,57.36290815373143,3,51.49864798439837,3,0
VEN-03211,9.282648191508756,1,15.589472304908565,3,0
VEN-03212,44.596628050058825,0,27.274496357259498,4,1
VEN-03213,14.564622616068116,2,41.45352545934835,4,1
VEN-03214,34.238319707115664,2,10.487206478739717,3,0
VEN-03215,71.17503877411093,0,59.98122154019169,2,3
VEN-03216,1.931527280547604,2,53.52723580008465,1,0
VEN-03217,36.48156989601164,0,58.37468440922018,0,0
VEN-03218,35.81314073535998,1,20.851197575470977,5,1
VEN-03219,48.66776135441914,0,20.92820357255215,4,1
VEN-03220,60.03930333328886,2,57.19755648142674,4,0
VEN-03221,37.19414380980796,1,84.34554750257244,3,2
VEN-03222,45.69632734422704,5,52.78277150186376,8,1
VEN-03223,30.139100693691283,2,16.71563010235143,3,1
VEN-03224,59.02374050286648,1,66.6005070386834,3,1
VEN-03225,73.28654609119941,1,35.620810734156,5,0
VEN-03226,19.525075412007524,0,49.29667518009394,4,1
VEN-03227,47.803064431770494,1,30.863920389320665,4,0
VEN-03228,24.88031110004518,1,66.20923208060509,2,2
VEN-03229,32.94379643752687,2,44.41695807252072,3,1
VEN-03230,25.91670385561159,3,69.83816158236354,5,2
VEN-03231,21.03149402413247,2,54.05856680089063,1,0
VEN-03232,6.971897110235926,3,31.12103391615727,4,0
VEN-03233,53.92314219734967,3,69.85829610516826,3,0
VEN-03234,11.04076308891943,2,56.378176892788446,3,1
VEN-03235,14.44603901977288,4,67.23362014139953,3,0
VEN-03236,28.652304966062317,2,41.21733509638492,2,0
VEN-03237,68.3335799435605,2,30.267993290138676,2,1
VEN-03238,16.947503542061458,2,62.05908055968952,2,1
VEN-03239,43.61412981144319,3,47.35128950742438,3,0
VEN-03240,41.16839594889281,1,45.357160464206494,2,1
VEN-03241,65.55756529059371,3,55.29508260127192,6,2
VEN-03242,14.771722495940548,2,60.43626830379962,5,0
VEN-03243,57.88934634130028,2,56.52593395025404,4,1
VEN-03244,83.49017799590935,3,38.72090403539999,5,1
VEN-03245,20.59373815562583,0,52.475459449278574,3,1
VEN-03246,81.21214286003922,3,30.0757323193389,1,0
VEN-03247,12.26675389485466,3,51.2428480714915,1,1
VEN-03248,68.7849125777359,5,54.42907047410868,3,1
VEN-03249,51.08694973098087,2,64.35613196105326,2,1
VEN-03250,16.36529033304547,5,17.587798883795067,2,1
VEN-03251,55.3674732137077,3,48.98848548011112,2,0
VEN-03252,4.567403887504085,2,32.71523335138903,3,0
VEN-03253,57.60395098122636,0,68.42176445572994,6,0
VEN-03254,52.91110244423386,1,64.76260972187936,3,0
VEN-03255,9.658761465710333,2,22.06372559979319,2,1
VEN-03256,28.34809134347844,1,28.205392227715016,4,1
VEN-03257,20.1006523866022,2,72.21920467370107,2,0
VEN-03258,23.355992691868448,3,31.833370462613185,1,1
VEN-03259,61.32235934929783,4,36.96382918685382,2,2
VEN-03260,28.74474610957905,1,40.19106068533488,6,0
VEN-03261,16.257666664522493,6,17.095380527974065,4,1
VEN-03262,14.011975477915364,2,36.49568287481444,5,0
VEN-03263,30.05683907666962,2,70.03790176098532,0,1
VEN-03264,57.54635822614629,1,56.65997845864628,4,0
VEN-03265,8.70365504327403,2,75.80024170451605,3,2
VEN-03266,50.57869460496261,1,75.57976514656424,1,0
VEN-03267,39.93853652985403,2,50.11013715362655,3,1
VEN-03268,54.99529453428963,1,47.22882747352281,1,1
VEN-03269,52.01033499471156,1,57.30115875634656,4,0
VEN-03270,36.406948625905336,3,12.76023550352046,5,2
VEN-03271,22.14619444236681,0,64.41459194659137,1,1
VEN-03272,23.488266419563008,1,73.0106127807648,1,1
VEN-03273,42.12772019507945,3,17.691520454380235,6,1
VEN-03274,29.88467697896856,2,43.18263859993981,1,2
VEN-03275,28.56412835745657,2,26.849699891508404,2,0
VEN-03276,20.872950149267066,4,38.55858425981895,0,2
VEN-03277,81.57672759689359,2,60.58266327597117,3,2
VEN-03278,28.74857424997801,2,49.84378101722113,2,1
VEN-03279,65.56172645981829,1,49.8399827454019,6,0
VEN-03280,11.093460177013696,4,43.463300337877165,3,1
VEN-03281,54.393794428597765,1,42.949844602391565,6,2
VEN-03282,12.93593917604064,2,14.313284773705734,4,0
VEN-03283,15.710467042442138,2,53.09558485916973,3,0
VEN-03284,34.56314507886826,1,78.70267289708443,2,0
VEN-03285,46.47383856591709,4,69.08683430851777,4,1
VEN-03286,24.75796814912259,1,21.44699484295783,3,0
VEN-03287,59.406274142007,2,32.0993942712324,1,0
VEN-03288,65.05552171834535,3,34.50388167482188,3,2
VEN-03289,52.72124696007705,1,81.59627690573731,5,0
VEN-03290,59.20051729340269,0,69.96430894583453,5,0
VEN-03291,23.86101761718993,2,14.50849910284226,4,0
VEN-03292,70.3044933695686,1,54.26884361298123,4,0
VEN-03293,31.9537884242319,1,37.90158651145139,1,0
VEN-03294,70.19062275401892,3,49.9309737973193,4,1
VEN-03295,49.71991280372881,2,51.44628010343501,1,0
VEN-03296,28.343902868209295,1,63.97344894913898,8,0
VEN-03297,23.06073625766579,3,22.39099091690921,1,0
VEN-03298,47.25791467537519,2,55.13901197046054,2,1
VEN-03299,25.56430589707344,2,13.043847237075203,3,0
VEN-03300,39.21779395303536,0,54.097997110569786,7,0
VEN-03301,44.15456023150494,3,17.588867824403312,5,2
VEN-03302,26.156318104955574,0,18.747968617624892,2,0
VEN-03303,19.840929000561637,0,76.36987155781671,3,1
VEN-03304,51.350528958221474,2,51.4822573643924,3,0
VEN-03305,11.495115903001096,0,51.88331945134381,12,1
VEN-03306,49.61317315482146,3,21.22137377065685,0,0
VEN-03307,53.68686291386231,1,56.04118576234759,3,0
VEN-03308,24.03879294598606,3,48.61228082939167,2,0
VEN-03309,60.41611991180069,1,56.72186996383967,5,0
VEN-03310,7.341780549490226,4,61.454285958729415,1,1
VEN-03311,43.801268838625376,3,27.570556502484,3,0
VEN-03312,92.14648894918746,4,23.88756653998325,2,0
VEN-03313,29.314698237535858,1,49.54081202215275,5,0
VEN-03314,44.45049073379682,1,71.99424721927724,1,2
VEN-03315,12.358176596915328,1,66.63767142566036,5,1
VEN-03316,11.461509613049628,2,41.94906608100785,4,0
VEN-03317,59.13124571977334,1,47.13697363712632,4,0
VEN-03318,43.5633995511704,2,27.854058805286545,0,0
VEN-03319,29.070689463768428,2,80.3280354079131,2,1
VEN-03320,40.47230941136807,1,59.10231771195917,2,0
VEN-03321,92.7406318130685,3,56.410006973254966,5,0
VEN-03322,43.21663167716063,3,27.10092063936389,3,1
VEN-03323,59.97095235491232,0,32.86583086083928,3,1
VEN-03324,60.92197975088316,2,68.43843059191326,2,0
VEN-03325,65.08149032160117,1,43.67862186505637,1,0
VEN-03326,30.55698185358161,0,9.32005746671501,0,0
VEN-03327,21.590098655523366,3,36.61579986349477,3,0
VEN-03328,49.15944389229838,4,34.01951761388064,3,2
VEN-03329,45.77355435495584,2,70.28395232398137,3,0
VEN-03330,55.596319834043975,1,60.986556096938806,1,1
VEN-03331,59.757325156387886,2,54.2003773572395,2,1
VEN-03332,7.428628728287605,0,36.72084480851673,4,0
VEN-03333,48.13932244396458,2,59.46951146187642,1,1
VEN-03334,52.258522198478985,1,70.4759850134712,2,0
